team_id,run_id,topic_id,n_answer_items,n_chars,gpt6_tokens,qwen_tokens
T047,rene,rag2026-29,6,6465,1260,1315
T047,rene,rag2026-3,5,6201,1224,1274
T047,rene,rag2026-30,5,6904,1182,1208
T047,rene,rag2026-31,5,6053,1186,1201
T047,rene,rag2026-32,6,6126,1226,1274
T047,rene,rag2026-33,6,6197,1184,1199
T047,rene,rag2026-34,7,6125,1158,1195
T047,rene,rag2026-35,6,6626,1246,1290
T047,rene,rag2026-36,6,6697,1252,1269
T047,rene,rag2026-37,5,5734,1166,1193
T047,rene,rag2026-38,6,6533,1265,1317
T047,rene,rag2026-39,6,7422,1310,1350
T047,rene,rag2026-4,5,5499,1077,1112
T047,rene,rag2026-40,5,7166,1182,1189
T047,rene,rag2026-41,6,6978,1154,1174
T047,rene,rag2026-42,7,7003,1342,1394
T047,rene,rag2026-43,5,6539,1211,1229
T047,rene,rag2026-44,7,6884,1309,1323
T047,rene,rag2026-45,5,6274,1192,1198
T047,rene,rag2026-46,5,6482,1170,1193
T047,rene,rag2026-47,5,6038,1075,1084
T047,rene,rag2026-48,6,5996,1128,1123
T047,rene,rag2026-49,6,6467,1206,1243
T047,rene,rag2026-5,6,6653,1234,1276
T047,rene,rag2026-50,6,6292,1323,1404
T047,rene,rag2026-51,5,6013,1156,1205
T047,rene,rag2026-52,5,5707,1214,1253
T047,rene,rag2026-53,5,6001,1227,1244
T047,rene,rag2026-54,6,6145,1185,1239
T047,rene,rag2026-55,6,7220,1293,1314
T047,rene,rag2026-56,6,6263,1230,1289
T047,rene,rag2026-57,6,6201,1159,1187
T047,rene,rag2026-58,4,5390,1210,1264
T047,rene,rag2026-59,6,7055,1189,1206
T047,rene,rag2026-6,6,6643,1228,1281
T047,rene,rag2026-60,8,6826,1294,1340
T047,rene,rag2026-61,6,6102,1134,1157
T047,rene,rag2026-62,6,6777,1256,1287
T047,rene,rag2026-63,7,6710,1288,1310
T047,rene,rag2026-64,6,6546,1173,1203
T047,rene,rag2026-65,5,6375,1187,1219
T047,rene,rag2026-66,6,6768,1326,1362
T047,rene,rag2026-67,5,5772,1175,1218
T047,rene,rag2026-68,6,6565,1211,1213
T047,rene,rag2026-69,5,6387,1118,1126
T047,rene,rag2026-7,5,6377,1153,1188
T047,rene,rag2026-70,7,6851,1316,1336
T047,rene,rag2026-71,6,6224,1203,1218
T047,rene,rag2026-72,6,6867,1257,1266
T047,rene,rag2026-73,6,6149,1182,1209
T047,rene,rag2026-74,5,5679,1205,1257
T047,rene,rag2026-75,6,6820,1233,1264
T047,rene,rag2026-76,6,6140,1250,1318
T047,rene,rag2026-77,5,6623,1151,1179
T047,rene,rag2026-78,5,6949,1236,1250
T047,rene,rag2026-79,6,6483,1154,1168
T047,rene,rag2026-8,6,6249,1246,1266
T047,rene,rag2026-80,4,5604,1145,1157
T047,rene,rag2026-81,6,6265,1295,1322
T047,rene,rag2026-82,5,6540,1160,1172
T047,rene,rag2026-83,6,6150,1187,1201
T047,rene,rag2026-84,6,6326,1116,1123
T047,rene,rag2026-85,5,6192,1173,1202
T047,rene,rag2026-86,7,6719,1270,1292
T047,rene,rag2026-87,6,6197,1212,1280
T047,rene,rag2026-88,5,6178,1149,1170
T047,rene,rag2026-89,6,6442,1152,1185
T047,rene,rag2026-9,5,6106,1169,1200
T047,rene,rag2026-90,6,6456,1163,1202
T047,rene,rag2026-91,5,4940,935,954
T047,rene,rag2026-92,5,6261,1217,1240
T047,rene,rag2026-93,5,6464,1244,1286
T047,rene,rag2026-94,5,5741,1131,1159
T047,rene,rag2026-95,6,6332,1199,1237
T047,rene,rag2026-96,7,6133,1170,1209
T047,rene,rag2026-97,6,6390,1241,1297
T047,rene,rag2026-98,5,5981,1147,1158
T047,rene,rag2026-99,6,6423,1227,1265
T267,rick,rag2026-0,20,5099,842,851
T267,rick,rag2026-1,22,5353,938,955
T267,rick,rag2026-2,20,4817,803,815
T267,rick,rag2026-3,28,5387,993,1032
T267,rick,rag2026-4,20,3779,642,658
T267,rick,rag2026-5,18,4195,767,785
T267,rick,rag2026-6,34,7832,1388,1473
T267,rick,rag2026-7,18,5934,1020,1028
T267,rick,rag2026-8,17,4589,768,778
T267,rick,rag2026-9,17,4370,792,827
T267,rick,rag2026-10,22,5000,923,980
T267,rick,rag2026-11,19,4826,758,775
T267,rick,rag2026-12,29,5679,1085,1141
T267,rick,rag2026-13,20,5485,922,932
T267,rick,rag2026-14,19,5142,851,887
T267,rick,rag2026-15,20,4866,811,806
T267,rick,rag2026-16,22,5790,1002,1018
T267,rick,rag2026-17,18,4964,871,891
T267,rick,rag2026-18,15,4062,754,766
T267,rick,rag2026-19,16,4059,696,723
T267,rick,rag2026-20,19,3889,699,708
T267,rick,rag2026-21,17,4195,780,803
T267,rick,rag2026-22,20,4756,745,753
T267,rick,rag2026-23,16,4615,770,778
T267,rick,rag2026-24,17,4463,794,821
T267,rick,rag2026-25,13,2827,473,466
T267,rick,rag2026-26,20,5388,884,896
T267,rick,rag2026-27,24,6331,1325,1373
T267,rick,rag2026-28,33,6593,1242,1264
T267,rick,rag2026-29,19,4530,805,838
T267,rick,rag2026-30,24,6010,1093,1110
T267,rick,rag2026-31,18,4410,756,755
T267,rick,rag2026-32,20,5015,841,875
T267,rick,rag2026-33,21,5247,900,905
T267,rick,rag2026-34,17,4061,722,729
T267,rick,rag2026-35,17,4567,773,798
T267,rick,rag2026-36,26,7110,1405,1488
T267,rick,rag2026-37,19,4572,768,788
T267,rick,rag2026-38,27,7704,1283,1297
T267,rick,rag2026-39,20,4813,775,779
T267,rick,rag2026-40,20,4755,803,810
T267,rick,rag2026-41,17,4939,915,925
T267,rick,rag2026-42,19,4483,802,821
T267,rick,rag2026-43,19,4866,776,783
T267,rick,rag2026-44,21,5491,979,984
T267,rick,rag2026-45,20,4942,835,847
T267,rick,rag2026-46,17,3616,651,652
T267,rick,rag2026-47,18,4554,734,737
T267,rick,rag2026-48,20,5145,844,849
T267,rick,rag2026-49,27,7068,1233,1266
T267,rick,rag2026-50,17,4061,708,722
T267,rick,rag2026-51,23,5188,903,908
T267,rick,rag2026-52,17,4049,782,804
T267,rick,rag2026-53,21,4784,913,948
T267,rick,rag2026-54,20,5007,822,834
T267,rick,rag2026-55,21,5207,867,874
T267,rick,rag2026-56,24,6203,1085,1132
T267,rick,rag2026-57,18,5621,944,960
T267,rick,rag2026-58,18,3210,674,673
T267,rick,rag2026-59,20,4914,822,833
T267,rick,rag2026-60,31,6206,1118,1185
T267,rick,rag2026-61,19,4505,807,851
T267,rick,rag2026-62,41,4700,936,939
T267,rick,rag2026-63,32,5781,1186,1177
T267,rick,rag2026-64,19,4454,723,728
T267,rick,rag2026-65,20,6010,1026,1039
T267,rick,rag2026-66,22,5777,1031,1057
T267,rick,rag2026-67,20,4733,837,854
T267,rick,rag2026-68,15,4451,719,726
T267,rick,rag2026-69,20,6159,966,977
T267,rick,rag2026-70,22,5186,930,932
T267,rick,rag2026-71,19,4587,773,781
T267,rick,rag2026-72,29,5896,1185,1186
T267,rick,rag2026-73,21,5072,875,900
T267,rick,rag2026-74,23,5824,1036,1055
T267,rick,rag2026-75,16,3979,676,703
T267,rick,rag2026-76,15,3795,687,713
T267,rick,rag2026-77,34,8063,1309,1335
T267,rick,rag2026-78,20,5265,916,923
T267,rick,rag2026-79,18,4241,724,741
T267,rick,rag2026-80,20,4633,840,837
T267,rick,rag2026-81,16,3754,681,698
T267,rick,rag2026-82,18,4533,735,749
T267,rick,rag2026-83,21,5120,843,847
T267,rick,rag2026-84,20,3503,581,564
T267,rick,rag2026-85,17,5025,842,847
T267,rick,rag2026-86,33,7550,1347,1385
T267,rick,rag2026-87,28,7135,1280,1271
T267,rick,rag2026-88,22,5616,988,1014
T267,rick,rag2026-89,21,5511,914,919
T267,rick,rag2026-90,17,4439,760,772
T267,rick,rag2026-91,19,3676,770,786
T267,rick,rag2026-92,18,4038,665,655
T267,rick,rag2026-93,16,3665,659,678
T267,rick,rag2026-94,13,3193,539,559
T267,rick,rag2026-95,18,4906,836,844
T267,rick,rag2026-96,17,4357,755,773
T267,rick,rag2026-97,21,4920,817,834
T267,rick,rag2026-98,18,3040,529,529
T267,rick,rag2026-99,22,5922,1059,1085
T267,rick,rag2026-100,20,4829,786,792
T267,rick,rag2026-101,19,4777,805,815
T267,rick,rag2026-102,35,5762,1076,1151
T267,rick,rag2026-103,20,5428,916,939
T267,rick,rag2026-104,21,5156,925,944
T267,rick,rag2026-105,20,4425,772,772
T267,rick,rag2026-106,21,4460,810,829
T267,rick,rag2026-107,14,3194,580,598
T267,rick,rag2026-108,22,5770,953,974
T267,rick,rag2026-109,24,6211,1040,1054
T267,rick,rag2026-110,20,4753,930,971
T267,rick,rag2026-111,18,4326,803,843
T267,rick,rag2026-112,20,4991,849,868
T267,rick,rag2026-113,22,4971,855,863
T267,rick,rag2026-114,16,3527,606,612
T267,rick,rag2026-115,31,5106,1101,1141
T267,rick,rag2026-116,22,5716,920,935
T267,rick,rag2026-117,14,3362,572,578
T267,rick,rag2026-118,26,6446,1134,1168
T736,rita,rag2026-0,50,8228,1415,1441
T736,rita,rag2026-1,43,7440,1416,1470
T736,rita,rag2026-2,45,7860,1386,1421
T736,rita,rag2026-3,43,7236,1422,1488
T736,rita,rag2026-4,46,7377,1365,1382
T736,rita,rag2026-5,46,7626,1452,1502
T736,rita,rag2026-6,44,7852,1512,1645
T736,rita,rag2026-7,41,8355,1437,1460
T736,rita,rag2026-8,44,7521,1381,1422
T736,rita,rag2026-9,41,7743,1426,1487
T736,rita,rag2026-10,45,7612,1502,1607
T736,rita,rag2026-11,44,8315,1395,1438
T736,rita,rag2026-12,42,7250,1529,1633
T736,rita,rag2026-13,41,7524,1329,1350
T736,rita,rag2026-14,42,8109,1398,1442
T736,rita,rag2026-15,38,8210,1422,1451
T736,rita,rag2026-16,47,8114,1522,1577
T736,rita,rag2026-17,39,8183,1442,1481
T736,rita,rag2026-18,45,7354,1395,1424
T736,rita,rag2026-19,47,7892,1464,1530
T736,rita,rag2026-20,44,7385,1296,1311
T736,rita,rag2026-21,34,7040,1365,1426
T736,rita,rag2026-22,46,8099,1275,1280
T736,rita,rag2026-23,43,7977,1420,1458
T736,rita,rag2026-24,38,7639,1416,1480
T736,rita,rag2026-25,32,7139,1297,1305
T736,rita,rag2026-26,41,8408,1412,1442
T736,rita,rag2026-27,46,8680,1901,1996
T736,rita,rag2026-28,46,8544,1513,1551
T736,rita,rag2026-29,45,7555,1392,1450
T736,rita,rag2026-30,41,8217,1472,1496
T736,rita,rag2026-31,45,7923,1409,1407
T736,rita,rag2026-32,40,7543,1408,1497
T736,rita,rag2026-33,45,7831,1331,1345
T736,rita,rag2026-34,36,7257,1344,1386
T736,rita,rag2026-35,42,8200,1470,1509
T736,rita,rag2026-36,44,7985,1618,1668
T736,rita,rag2026-37,39,7178,1341,1405
T736,rita,rag2026-38,44,8199,1521,1585
T736,rita,rag2026-39,45,8219,1372,1391
T736,rita,rag2026-40,46,8209,1393,1414
T736,rita,rag2026-41,46,7217,1376,1399
T736,rita,rag2026-42,40,7653,1455,1503
T736,rita,rag2026-43,39,8339,1389,1392
T736,rita,rag2026-44,45,7716,1371,1379
T736,rita,rag2026-45,44,7980,1384,1415
T736,rita,rag2026-46,46,7754,1408,1408
T736,rita,rag2026-47,43,8005,1314,1326
T736,rita,rag2026-48,42,8092,1420,1453
T736,rita,rag2026-49,43,7906,1455,1513
T736,rita,rag2026-50,43,7710,1419,1483
T736,rita,rag2026-51,44,7781,1386,1390
T736,rita,rag2026-52,49,7076,1483,1564
T736,rita,rag2026-53,45,7843,1503,1546
T736,rita,rag2026-54,44,8118,1416,1453
T736,rita,rag2026-55,43,8480,1454,1475
T736,rita,rag2026-56,43,7734,1453,1559
T736,rita,rag2026-57,43,7790,1462,1540
T736,rita,rag2026-58,41,6505,1419,1419
T736,rita,rag2026-59,44,7878,1375,1410
T736,rita,rag2026-60,41,7426,1429,1531
T736,rita,rag2026-61,45,7469,1442,1529
T736,rita,rag2026-62,46,7447,1318,1321
T736,rita,rag2026-63,42,6825,1807,1755
T736,rita,rag2026-64,47,8072,1349,1370
T736,rita,rag2026-65,42,7868,1384,1402
T736,rita,rag2026-66,42,7632,1450,1508
T736,rita,rag2026-67,37,7678,1390,1436
T736,rita,rag2026-68,41,8065,1398,1437
T736,rita,rag2026-69,46,8095,1460,1508
T736,rita,rag2026-70,43,7582,1400,1401
T736,rita,rag2026-71,47,8155,1381,1396
T736,rita,rag2026-72,43,7998,1747,1778
T736,rita,rag2026-73,45,7503,1395,1438
T736,rita,rag2026-74,44,7657,1446,1504
T736,rita,rag2026-75,46,7909,1413,1444
T736,rita,rag2026-76,39,7288,1365,1422
T736,rita,rag2026-77,48,8503,1531,1566
T736,rita,rag2026-78,40,7576,1380,1421
T736,rita,rag2026-79,45,7763,1375,1428
T736,rita,rag2026-80,44,7726,1461,1458
T736,rita,rag2026-81,42,7160,1342,1368
T736,rita,rag2026-82,44,7475,1380,1424
T736,rita,rag2026-83,42,8019,1390,1414
T736,rita,rag2026-84,42,7930,1569,1510
T736,rita,rag2026-85,40,8002,1406,1422
T736,rita,rag2026-86,44,8057,1490,1542
T736,rita,rag2026-87,47,8295,1451,1455
T736,rita,rag2026-88,41,8033,1502,1548
T736,rita,rag2026-89,45,8181,1407,1426
T736,rita,rag2026-90,44,7603,1440,1510
T736,rita,rag2026-91,39,6565,1587,1619
T736,rita,rag2026-92,43,7779,1429,1421
T736,rita,rag2026-93,38,6949,1370,1424
T736,rita,rag2026-94,46,8068,1418,1470
T736,rita,rag2026-95,42,7707,1407,1459
T736,rita,rag2026-96,48,7926,1474,1542
T736,rita,rag2026-97,44,7951,1451,1529
T736,rita,rag2026-98,37,6769,1315,1329
T736,rita,rag2026-99,43,7708,1463,1514
T736,rita,rag2026-100,45,8260,1380,1405
T736,rita,rag2026-101,48,7811,1401,1425
T736,rita,rag2026-102,47,7990,1500,1617
T736,rita,rag2026-103,42,7889,1435,1493
T736,rita,rag2026-104,44,7854,1453,1488
T736,rita,rag2026-105,44,7671,1386,1399
T736,rita,rag2026-106,45,7623,1417,1454
T736,rita,rag2026-107,40,7341,1457,1520
T736,rita,rag2026-108,45,8232,1396,1435
T736,rita,rag2026-109,43,8263,1478,1522
T736,rita,rag2026-110,46,7556,1576,1668
T736,rita,rag2026-111,38,7522,1578,1704
T736,rita,rag2026-112,47,8506,1628,1676
T736,rita,rag2026-113,40,7393,1374,1401
T736,rita,rag2026-114,52,8305,1419,1451
T736,rita,rag2026-115,41,7147,1736,1779
T736,rita,rag2026-116,47,8178,1415,1464
T736,rita,rag2026-117,41,7650,1384,1403
T736,rita,rag2026-118,45,8095,1491,1547
T047,ryan,rag2026-0,28,5843,995,1004
T047,ryan,rag2026-1,35,6861,1202,1216
T047,ryan,rag2026-10,33,6761,1264,1283
T047,ryan,rag2026-100,31,7295,1179,1204
T047,ryan,rag2026-101,29,5142,945,967
T047,ryan,rag2026-102,33,6642,1213,1241
T047,ryan,rag2026-103,33,7304,1214,1222
T047,ryan,rag2026-104,30,6737,1179,1202
T047,ryan,rag2026-105,34,6839,1237,1240
T047,ryan,rag2026-106,35,6619,1182,1195
T047,ryan,rag2026-107,32,6093,1200,1239
T047,ryan,rag2026-108,30,6806,1192,1211
T047,ryan,rag2026-109,32,7518,1285,1298
T047,ryan,rag2026-11,34,7169,1263,1307
T047,ryan,rag2026-110,30,6679,1321,1355
T047,ryan,rag2026-111,34,7062,1291,1426
T047,ryan,rag2026-112,36,7155,1222,1231
T047,ryan,rag2026-113,26,4846,876,880
T047,ryan,rag2026-114,31,6551,1161,1181
T047,ryan,rag2026-115,32,6108,1145,1173
T047,ryan,rag2026-116,31,6556,1284,1367
T047,ryan,rag2026-117,33,7321,1200,1218
T047,ryan,rag2026-118,28,6838,1163,1176
T047,ryan,rag2026-12,35,6519,1216,1256
T047,ryan,rag2026-13,34,6543,1189,1213
T047,ryan,rag2026-14,31,6592,1099,1123
T047,ryan,rag2026-15,14,3142,546,567
T047,ryan,rag2026-16,34,7403,1219,1277
T047,ryan,rag2026-17,17,3806,698,705
T047,ryan,rag2026-18,19,3884,631,636
T047,ryan,rag2026-19,15,3419,632,662
T047,ryan,rag2026-2,29,6199,1099,1119
T047,ryan,rag2026-20,34,7192,1202,1219
T047,ryan,rag2026-21,27,4435,860,872
T047,ryan,rag2026-22,27,4980,842,856
T047,ryan,rag2026-23,31,7646,1242,1257
T047,ryan,rag2026-24,34,6076,1372,1423
T047,ryan,rag2026-25,27,5461,1114,1189
T047,ryan,rag2026-26,29,6912,1175,1194
T047,ryan,rag2026-27,29,6516,1327,1351
T047,ryan,rag2026-28,33,6884,1305,1324
T047,ryan,rag2026-29,31,6610,1172,1214
T047,ryan,rag2026-3,34,6570,1259,1346
T047,ryan,rag2026-30,31,7260,1151,1162
T047,ryan,rag2026-31,37,7215,1321,1340
T047,ryan,rag2026-32,34,6699,1223,1265
T047,ryan,rag2026-33,34,6906,1312,1326
T047,ryan,rag2026-34,27,5716,1003,1014
T047,ryan,rag2026-35,29,6757,1157,1181
T047,ryan,rag2026-36,22,4318,824,833
T047,ryan,rag2026-37,34,6709,1218,1233
T047,ryan,rag2026-38,35,6838,1257,1295
T047,ryan,rag2026-39,13,2858,470,475
T047,ryan,rag2026-4,27,4989,876,919
T047,ryan,rag2026-40,23,5952,888,891
T047,ryan,rag2026-41,8,1578,259,268
T047,ryan,rag2026-42,33,7077,1246,1286
T047,ryan,rag2026-43,29,6887,1138,1142
T047,ryan,rag2026-44,35,7430,1415,1449
T047,ryan,rag2026-45,22,4519,844,860
T047,ryan,rag2026-46,35,7328,1217,1226
T047,ryan,rag2026-47,32,7218,1187,1190
T047,ryan,rag2026-48,32,6883,1226,1230
T047,ryan,rag2026-49,37,6608,1214,1249
T047,ryan,rag2026-5,26,5273,1015,1060
T047,ryan,rag2026-50,32,6958,1272,1286
T047,ryan,rag2026-51,34,6764,1157,1173
T047,ryan,rag2026-52,31,6650,1289,1325
T047,ryan,rag2026-53,26,4554,835,847
T047,ryan,rag2026-54,24,4757,853,877
T047,ryan,rag2026-55,31,7375,1273,1304
T047,ryan,rag2026-56,36,6604,1222,1269
T047,ryan,rag2026-57,34,6846,1213,1240
T047,ryan,rag2026-58,25,4215,854,852
T047,ryan,rag2026-59,24,5294,842,853
T047,ryan,rag2026-6,34,7096,1258,1323
T047,ryan,rag2026-60,36,7070,1440,1512
T047,ryan,rag2026-61,36,6811,1185,1211
T047,ryan,rag2026-62,20,4574,802,813
T047,ryan,rag2026-63,38,6958,1205,1207
T047,ryan,rag2026-64,33,7333,1194,1208
T047,ryan,rag2026-65,30,6811,1192,1206
T047,ryan,rag2026-66,33,7155,1330,1351
T047,ryan,rag2026-67,21,3948,723,764
T047,ryan,rag2026-68,29,6775,1168,1182
T047,ryan,rag2026-69,19,3900,667,676
T047,ryan,rag2026-7,25,5825,969,987
T047,ryan,rag2026-70,29,6409,1170,1174
T047,ryan,rag2026-71,32,6570,1162,1167
T047,ryan,rag2026-72,32,7275,1319,1332
T047,ryan,rag2026-73,30,6939,1208,1234
T047,ryan,rag2026-74,26,4300,846,870
T047,ryan,rag2026-75,32,6995,1223,1262
T047,ryan,rag2026-76,28,5059,1014,1068
T047,ryan,rag2026-77,25,5199,871,884
T047,ryan,rag2026-78,27,6034,985,991
T047,ryan,rag2026-79,12,2606,443,447
T047,ryan,rag2026-8,30,6607,1219,1270
T047,ryan,rag2026-80,21,4322,861,870
T047,ryan,rag2026-81,31,6232,1184,1227
T047,ryan,rag2026-82,7,1593,267,267
T047,ryan,rag2026-83,31,6394,1217,1252
T047,ryan,rag2026-84,11,2687,438,435
T047,ryan,rag2026-85,26,5342,933,967
T047,ryan,rag2026-86,30,5732,1032,1048
T047,ryan,rag2026-87,35,6608,1189,1205
T047,ryan,rag2026-88,29,5533,1002,1009
T047,ryan,rag2026-89,31,7048,1228,1253
T047,ryan,rag2026-9,34,6641,1201,1219
T047,ryan,rag2026-90,33,6846,1186,1205
T047,ryan,rag2026-91,10,2372,446,457
T047,ryan,rag2026-92,12,2399,434,442
T047,ryan,rag2026-93,33,5757,1075,1095
T047,ryan,rag2026-94,29,6462,1223,1260
T047,ryan,rag2026-95,30,7058,1215,1239
T047,ryan,rag2026-96,27,5372,931,959
T047,ryan,rag2026-97,35,7008,1288,1321
T047,ryan,rag2026-98,35,6907,1205,1209
T047,ryan,rag2026-99,32,7122,1283,1326
T569,sara,rag2026-0,5,4970,836,859
T569,sara,rag2026-1,9,4474,773,790
T569,sara,rag2026-2,50,6061,1161,1227
T569,sara,rag2026-3,38,6399,1273,1389
T569,sara,rag2026-4,26,5144,964,1006
T569,sara,rag2026-5,6,3635,693,727
T569,sara,rag2026-6,61,6590,1313,1446
T569,sara,rag2026-7,30,4532,781,789
T569,sara,rag2026-8,12,4602,827,846
T569,sara,rag2026-9,34,4924,974,1014
T569,sara,rag2026-10,10,4524,897,952
T569,sara,rag2026-11,7,6520,1192,1255
T569,sara,rag2026-12,13,5795,1202,1284
T569,sara,rag2026-13,23,5338,986,1032
T569,sara,rag2026-14,10,5712,945,970
T569,sara,rag2026-15,46,6679,1170,1201
T569,sara,rag2026-16,7,5056,857,886
T569,sara,rag2026-17,11,6603,1129,1148
T569,sara,rag2026-18,3,4235,854,892
T569,sara,rag2026-19,9,5420,976,1015
T569,sara,rag2026-20,19,4516,822,843
T569,sara,rag2026-21,8,4702,899,947
T569,sara,rag2026-22,9,5437,993,1008
T569,sara,rag2026-23,11,5306,908,917
T569,sara,rag2026-24,48,5884,1186,1249
T569,sara,rag2026-25,18,3231,565,571
T569,sara,rag2026-26,9,7115,1223,1258
T569,sara,rag2026-27,51,6152,1319,1385
T569,sara,rag2026-28,17,2485,484,506
T569,sara,rag2026-29,9,5625,1007,1059
T569,sara,rag2026-30,33,5773,1091,1134
T569,sara,rag2026-31,34,5954,1088,1092
T569,sara,rag2026-32,9,4975,920,966
T569,sara,rag2026-33,40,6166,1081,1113
T569,sara,rag2026-34,9,5237,975,1032
T569,sara,rag2026-35,18,5286,971,1011
T569,sara,rag2026-36,10,2822,577,621
T569,sara,rag2026-37,7,4590,879,932
T569,sara,rag2026-38,7,4918,815,829
T569,sara,rag2026-39,11,6411,1038,1053
T569,sara,rag2026-40,11,7176,1171,1196
T569,sara,rag2026-41,8,5029,879,903
T569,sara,rag2026-42,13,5302,991,1064
T569,sara,rag2026-43,6,4998,823,827
T569,sara,rag2026-44,38,6148,1102,1115
T569,sara,rag2026-45,23,7135,1218,1239
T569,sara,rag2026-46,7,5736,1066,1099
T569,sara,rag2026-47,5,5287,842,852
T569,sara,rag2026-48,10,5588,971,1010
T569,sara,rag2026-49,6,6509,1112,1149
T569,sara,rag2026-50,5,4814,913,937
T569,sara,rag2026-51,9,4054,731,759
T569,sara,rag2026-52,31,5343,1158,1246
T569,sara,rag2026-53,10,5087,1038,1121
T569,sara,rag2026-54,19,6318,1209,1270
T569,sara,rag2026-55,30,5174,872,883
T569,sara,rag2026-56,3,2235,390,392
T569,sara,rag2026-57,15,5208,1024,1099
T569,sara,rag2026-58,7,5876,1160,1152
T569,sara,rag2026-59,6,5111,956,1013
T569,sara,rag2026-60,14,6654,1322,1418
T569,sara,rag2026-61,33,5706,1094,1148
T569,sara,rag2026-62,9,5996,1150,1140
T569,sara,rag2026-63,53,5928,1242,1250
T569,sara,rag2026-64,11,5750,1034,1082
T569,sara,rag2026-65,1,166,24,24
T569,sara,rag2026-66,12,5736,1142,1204
T569,sara,rag2026-67,5,5471,1000,1030
T569,sara,rag2026-68,18,6003,1019,1039
T569,sara,rag2026-69,50,7082,1249,1298
T569,sara,rag2026-70,9,6668,1269,1306
T569,sara,rag2026-71,8,6352,1112,1126
T569,sara,rag2026-72,16,5285,1187,1205
T569,sara,rag2026-73,1,5241,934,970
T569,sara,rag2026-74,7,6083,1114,1141
T569,sara,rag2026-75,5,4965,898,935
T569,sara,rag2026-76,13,4736,935,990
T569,sara,rag2026-77,29,6750,1271,1359
T569,sara,rag2026-78,17,4987,1002,1067
T569,sara,rag2026-79,8,7063,1342,1390
T569,sara,rag2026-80,33,5889,1104,1107
T569,sara,rag2026-81,11,3726,742,772
T569,sara,rag2026-82,9,6384,1201,1261
T569,sara,rag2026-83,51,5831,1072,1100
T569,sara,rag2026-84,31,5531,1030,1007
T569,sara,rag2026-85,10,5097,873,893
T569,sara,rag2026-86,6,5461,972,1009
T569,sara,rag2026-87,11,6360,1144,1171
T569,sara,rag2026-88,22,5282,924,949
T569,sara,rag2026-89,35,6825,1165,1187
T569,sara,rag2026-90,11,6219,1253,1349
T569,sara,rag2026-91,21,3808,1017,1038
T569,sara,rag2026-92,7,4887,816,813
T569,sara,rag2026-93,9,4188,782,803
T569,sara,rag2026-94,9,4252,718,735
T569,sara,rag2026-95,9,6018,1084,1136
T569,sara,rag2026-96,17,6568,1225,1297
T569,sara,rag2026-97,21,4157,773,819
T569,sara,rag2026-98,6,4141,841,845
T569,sara,rag2026-99,8,6570,1220,1273
T569,sara,rag2026-100,5,4801,845,860
T569,sara,rag2026-101,21,7132,1185,1243
T569,sara,rag2026-102,20,6495,1192,1299
T569,sara,rag2026-103,1,235,43,42
T569,sara,rag2026-104,9,6276,1254,1339
T569,sara,rag2026-105,9,7164,1216,1243
T569,sara,rag2026-106,5,6001,1079,1086
T569,sara,rag2026-107,13,3226,640,663
T569,sara,rag2026-108,9,5686,1029,1106
T569,sara,rag2026-109,8,5668,921,934
T569,sara,rag2026-110,11,5285,1082,1152
T569,sara,rag2026-111,48,6682,1301,1402
T569,sara,rag2026-112,33,5703,1023,1050
T569,sara,rag2026-113,7,5275,927,935
T569,sara,rag2026-114,22,6055,1034,1056
T569,sara,rag2026-115,14,3683,858,913
T569,sara,rag2026-116,8,5115,992,1071
T569,sara,rag2026-117,32,5673,1060,1088
T569,sara,rag2026-118,16,5714,1035,1088
T267,saul,rag2026-0,23,5225,837,840
T267,saul,rag2026-1,17,3890,686,695
T267,saul,rag2026-2,22,5914,967,978
T267,saul,rag2026-3,27,5160,916,951
T267,saul,rag2026-4,17,3610,639,643
T267,saul,rag2026-5,22,4607,833,843
T267,saul,rag2026-6,33,7837,1292,1342
T267,saul,rag2026-7,19,4589,792,798
T267,saul,rag2026-8,20,4348,730,742
T267,saul,rag2026-9,21,4694,842,868
T267,saul,rag2026-10,28,6359,1120,1152
T267,saul,rag2026-11,22,5290,847,867
T267,saul,rag2026-12,30,6800,1293,1352
T267,saul,rag2026-13,22,4635,809,823
T267,saul,rag2026-14,20,5243,847,862
T267,saul,rag2026-15,22,4837,804,808
T267,saul,rag2026-16,25,5286,929,952
T267,saul,rag2026-17,18,5172,899,910
T267,saul,rag2026-18,18,3942,729,740
T267,saul,rag2026-19,22,5590,974,1003
T267,saul,rag2026-20,22,4988,872,878
T267,saul,rag2026-21,18,3517,661,678
T267,saul,rag2026-22,20,4566,716,719
T267,saul,rag2026-23,22,5276,859,866
T267,saul,rag2026-24,19,4633,806,814
T267,saul,rag2026-25,15,3357,560,571
T267,saul,rag2026-26,30,7349,1171,1186
T267,saul,rag2026-27,24,5573,1161,1190
T267,saul,rag2026-28,44,7587,1361,1376
T267,saul,rag2026-29,25,5516,961,988
T267,saul,rag2026-30,25,6088,1079,1090
T267,saul,rag2026-31,16,3717,650,651
T267,saul,rag2026-32,22,4711,812,834
T267,saul,rag2026-33,21,4883,822,823
T267,saul,rag2026-34,20,4664,811,836
T267,saul,rag2026-35,18,5278,939,962
T267,saul,rag2026-36,20,6224,1106,1103
T267,saul,rag2026-37,20,4688,856,874
T267,saul,rag2026-38,32,7476,1249,1271
